20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
15 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
15 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
15 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
15 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
15 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
15 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
15 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
15 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
20 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
21 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
8 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
15 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
15 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
22 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.05761307514 2:-0.297496706192 3:-0.904221704994 4:2.03118030034 5:2.72303093627 6:-0.070787586005 7:-0.0450592885375 8:2.03118030034 9:-0.812026356436
12 1:-2.12328868208 2:-0.297496706192 3:-0.904221704994 4:1.82060225677 5:2.9642067565 6:-0.070787586005 7:-0.0450592885375 8:1.82060225677 9:-0.812026356436
20 1:-2.12328868208 2:-0.297496706192 3:-0.904221704994 4:1.82060225677 5:2.9642067565 6:-0.070787586005 7:-0.0450592885375 8:1.82060225677 9:-0.812026356436
15 1:-2.12328868208 2:-0.297496706192 3:-0.904221704994 4:1.82060225677 5:2.9642067565 6:-0.070787586005 7:-0.0450592885375 8:1.82060225677 9:-0.812026356436
6 1:-2.12328868208 2:-0.297496706192 3:-0.904221704994 4:1.82060225677 5:2.9642067565 6:-0.070787586005 7:-0.0450592885375 8:1.82060225677 9:-0.812026356436
21 1:-2.12328868208 2:-0.297496706192 3:-0.904221704994 4:1.82060225677 5:2.9642067565 6:-0.070787586005 7:-0.0450592885375 8:1.82060225677 9:-0.812026356436
5 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
5 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
12 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
18 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
18 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
4 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
14 1:-2.51734232376 2:-0.297496706192 3:-1.64076563732 4:-3.02269274549 5:-3.06518874918 6:0.111052554531 7:-0.0450592885375 8:-3.02269274549 9:-0.845380263336
