,userName,Dataset Name,executionStartTime,model,var
0,czhai,ESM2G Precipitation Flux,9/1/2015 00:21,NCAR_CAM5,cli
1,czhai,ESM2G Precipitation Flux,9/1/2015 00:21,GFDL_ESM2G,clt
2,czhai,ESM2G Precipitation Flux,9/1/2015 00:21,GFDL_ESM2G,pr
3,czhai,ESM2G Precipitation Flux,9/1/2015 00:23,GFDL_ESM2G,clt
4,czhai,ESM2G Precipitation Flux,9/1/2015 00:23,GFDL_ESM2G,pr
5,czhai,ESM2G Precipitation Flux,9/1/2015 00:23,GFDL_ESM2G,pr
6,czhai,ESM2G Precipitation Flux,9/1/2015 00:23,NCAR_CAM5,pr
7,czhai,ESM2G Precipitation Flux,9/1/2015 00:23,GFDL_ESM2G,clt
8,czhai,ESM2G Precipitation Flux,9/1/2015 00:23,GFDL_ESM2G,pr
9,czhai,ESM2G Precipitation Flux,9/1/2015 00:23,GFDL_ESM2G,pr
10,czhai,ESM2G Precipitation Flux,9/1/2015 00:23,NCAR_CAM5,pr
11,lei,ESM2G Precipitation Flux,9/1/2015 02:00,GFDL_ESM2G,pr
12,admin,ESM2G Precipitation Flux,9/1/2015 09:07,GFDL_ESM2G,pr
13,admin,ESM2G Precipitation Flux,9/1/2015 09:28,GFDL_ESM2G,pr
14,admin,ESM2G Precipitation Flux,9/1/2015 09:28,GFDL_ESM2G,clt
15,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
16,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
17,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
18,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
19,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
20,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
21,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
22,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
23,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
24,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
25,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
26,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
27,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
28,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
29,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
30,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
31,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
32,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
33,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
34,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
35,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
36,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
37,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
38,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
39,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
40,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
41,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
42,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
43,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
44,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
45,lei,ESM2G Precipitation Flux,9/1/2015 10:07,GFDL_ESM2G,pr
46,lei,ESM2G Precipitation Flux,9/1/2015 10:07,NASA_MLS,ta
47,lei,ESM2G Precipitation Flux,9/1/2015 10:08,GFDL_ESM2G,pr
48,lei,ESM2G Precipitation Flux,9/1/2015 10:08,NASA_MLS,hus
49,lei,ESM2G Precipitation Flux,9/1/2015 10:25,ARGO_ARGO,os
50,lei,ESM2G Precipitation Flux,9/1/2015 10:25,GFDL_ESM2G,pr
51,lei,ESM2G Precipitation Flux,9/1/2015 10:26,GFDL_CM3,pr
52,lei,ESM2G Precipitation Flux,9/1/2015 10:26,GFDL_ESM2G,pr
53,lei,ESM2G Precipitation Flux,9/1/2015 10:26,GFDL_ESM2G,pr
54,lei,ESM2G Precipitation Flux,9/1/2015 10:26,GFDL_CM3,pr
55,lei,ESM2G Precipitation Flux,9/1/2015 10:26,GFDL_ESM2G,pr
56,lei,ESM2G Precipitation Flux,9/1/2015 10:26,GFDL_ESM2G,pr
57,lei,ESM2G Precipitation Flux,9/1/2015 10:28,GFDL_ESM2G,pr
58,lei,ESM2G Precipitation Flux,9/1/2015 10:34,GFDL_ESM2G,pr
59,lei,ESM2G Precipitation Flux,9/1/2015 10:34,GFDL_ESM2G,clt
60,lei,ESM2G Precipitation Flux,9/1/2015 10:34,GFDL_ESM2G,pr
61,lei,ESM2G Precipitation Flux,9/1/2015 10:34,GFDL_ESM2G,pr
62,lei,ESM2G Precipitation Flux,9/1/2015 10:34,GFDL_ESM2G,clt
63,lei,ESM2G Precipitation Flux,9/1/2015 10:34,GFDL_ESM2G,pr
64,btang,ESM2G Precipitation Flux,9/1/2015 10:36,GFDL_ESM2G,pr
65,btang,ESM2G Precipitation Flux,9/1/2015 10:36,GFDL_ESM2G,pr
66,btang,ESM2G Precipitation Flux,9/1/2015 10:36,GFDL_ESM2G,ts
67,btang,ESM2G Precipitation Flux,9/1/2015 10:36,GFDL_ESM2G,pr
68,btang,ESM2G Precipitation Flux,9/1/2015 10:36,GFDL_ESM2G,pr
69,btang,ESM2G Precipitation Flux,9/1/2015 10:36,GFDL_ESM2G,ts
70,lei,ESM2G Precipitation Flux,9/1/2015 10:41,GFDL_ESM2G,clt
71,lei,ESM2G Precipitation Flux,9/1/2015 10:41,GFDL_ESM2G,pr
72,btang,ESM2G Precipitation Flux,9/1/2015 10:45,GFDL_ESM2G,pr
73,btang,ESM2G Precipitation Flux,9/1/2015 10:45,GFDL_ESM2G,pr
74,btang,ESM2G Precipitation Flux,9/1/2015 10:45,NASA_MLS,ta
75,btang,ESM2G Precipitation Flux,9/1/2015 10:45,GFDL_ESM2G,pr
76,btang,ESM2G Precipitation Flux,9/1/2015 10:45,GFDL_ESM2G,pr
77,btang,ESM2G Precipitation Flux,9/1/2015 10:45,NASA_MLS,ta
78,btang,ESM2G Precipitation Flux,9/1/2015 10:46,CCCMA_CANAM4,pr
79,btang,ESM2G Precipitation Flux,9/1/2015 10:46,GFDL_ESM2G,pr
80,btang,ESM2G Precipitation Flux,9/1/2015 10:46,GISS_E2-H,pr
81,btang,ESM2G Precipitation Flux,9/1/2015 10:46,GISS_E2-R,pr
82,btang,ESM2G Precipitation Flux,9/1/2015 10:49,GFDL_ESM2G,clt
83,btang,ESM2G Precipitation Flux,9/1/2015 10:49,GFDL_ESM2G,pr
84,lei,ESM2G Precipitation Flux,9/1/2015 10:51,GFDL_ESM2G,clt
85,lei,ESM2G Precipitation Flux,9/1/2015 10:51,GFDL_ESM2G,pr
86,admin,ESM2G Precipitation Flux,9/1/2015 10:54,GFDL_ESM2G,clt
87,admin,ESM2G Precipitation Flux,9/1/2015 10:54,GFDL_ESM2G,pr
88,admin,ESM2G Precipitation Flux,9/1/2015 10:55,GFDL_ESM2G,pr
89,admin,ESM2G Precipitation Flux,9/1/2015 10:55,GISS_E2-H,pr
90,admin,ESM2G Precipitation Flux,9/1/2015 10:55,GFDL_ESM2G,pr
91,admin,ESM2G Precipitation Flux,9/1/2015 10:55,GISS_E2-H,clt
92,admin,ESM2G Precipitation Flux,9/1/2015 10:55,GFDL_ESM2G,pr
93,admin,ESM2G Precipitation Flux,9/1/2015 10:55,GISS_E2-H,pr
94,admin,ESM2G Precipitation Flux,9/1/2015 10:55,GFDL_ESM2G,pr
95,admin,ESM2G Precipitation Flux,9/1/2015 10:55,GISS_E2-H,clt
96,czhai,ESM2G Precipitation Flux,9/1/2015 10:59,GFDL_ESM2G,uas
97,czhai,ESM2G Precipitation Flux,9/1/2015 10:59,GFDL_ESM2G,vas
98,czhai,ESM2G Precipitation Flux,9/1/2015 10:59,GFDL_ESM2G,pr
99,lei,ESM2G Precipitation Flux,9/1/2015 11:03,GFDL_ESM2G,pr
100,lei,ESM2G Precipitation Flux,9/1/2015 11:03,GISS_E2-R,pr
101,lei,ESM2G Precipitation Flux,9/1/2015 11:22,GFDL_ESM2G,clt
102,lei,ESM2G Precipitation Flux,9/1/2015 11:22,GFDL_ESM2G,pr
103,lei,ESM2G Precipitation Flux,9/1/2015 11:22,GFDL_ESM2G,ts
104,lei,ESM2G Precipitation Flux,9/1/2015 11:31,ARGO_ARGO,ot
105,lei,ESM2G Precipitation Flux,9/1/2015 11:31,GFDL_ESM2G,pr
106,czhai,ESM2G Precipitation Flux,9/1/2015 11:31,ARGO_ARGO,ot
107,czhai,ESM2G Precipitation Flux,9/1/2015 11:31,GFDL_ESM2G,pr
108,lei,ESM2G Precipitation Flux,9/1/2015 11:32,GFDL_ESM2G,pr
109,lei,ESM2G Precipitation Flux,9/1/2015 11:32,GFDL_ESM2G,ta
110,lei,ESM2G Precipitation Flux,9/1/2015 11:33,ARGO_ARGO,ot
111,lei,ESM2G Precipitation Flux,9/1/2015 11:33,GFDL_ESM2G,pr
112,lei,ESM2G Precipitation Flux,9/1/2015 11:33,GFDL_ESM2G,ta
113,lei,ESM2G Precipitation Flux,9/1/2015 11:42,ARGO_ARGO,ot
114,lei,ESM2G Precipitation Flux,9/1/2015 11:42,GFDL_ESM2G,pr
115,lei,ESM2G Precipitation Flux,9/1/2015 11:57,ARGO_ARGO,ot
116,lei,ESM2G Precipitation Flux,9/1/2015 11:57,GFDL_ESM2G,pr
117,lei,ESM2G Precipitation Flux,9/1/2015 12:00,ARGO_ARGO,ot
118,lei,ESM2G Precipitation Flux,9/1/2015 12:00,GFDL_ESM2G,pr
119,lei,ESM2G Precipitation Flux,9/1/2015 12:02,ARGO_ARGO,ot
120,lei,ESM2G Precipitation Flux,9/1/2015 12:02,GFDL_ESM2G,pr
121,lei,ESM2G Precipitation Flux,9/1/2015 12:12,ARGO_ARGO,ot
122,lei,ESM2G Precipitation Flux,9/1/2015 12:12,GFDL_ESM2G,pr
123,lei,ESM2G Precipitation Flux,9/1/2015 12:13,ARGO_ARGO,ot
124,lei,ESM2G Precipitation Flux,9/1/2015 12:13,GFDL_ESM2G,pr
125,lei,ESM2G Precipitation Flux,9/1/2015 12:23,ARGO_ARGO,ot
126,lei,ESM2G Precipitation Flux,9/1/2015 12:23,GFDL_ESM2G,pr
127,lei,ESM2G Precipitation Flux,9/1/2015 12:24,GFDL_ESM2G,pr
128,lei,ESM2G Precipitation Flux,9/1/2015 12:24,ARGO_ARGO,os
129,lei,ESM2G Precipitation Flux,9/1/2015 12:24,GFDL_ESM2G,pr
130,lei,ESM2G Precipitation Flux,9/1/2015 12:24,ARGO_ARGO,ot
131,lei,ESM2G Precipitation Flux,9/1/2015 12:24,GFDL_ESM2G,pr
132,lei,ESM2G Precipitation Flux,9/1/2015 12:24,GFDL_ESM2G,pr
133,lei,ESM2G Precipitation Flux,9/1/2015 12:24,ARGO_ARGO,os
134,lei,ESM2G Precipitation Flux,9/1/2015 12:24,GFDL_ESM2G,pr
135,lei,ESM2G Precipitation Flux,9/1/2015 12:24,ARGO_ARGO,ot
136,lei,ESM2G Precipitation Flux,9/1/2015 12:24,GFDL_ESM2G,pr
137,lei,ESM2G Precipitation Flux,9/1/2015 12:24,GFDL_ESM2G,pr
138,lei,ESM2G Precipitation Flux,9/1/2015 12:24,ARGO_ARGO,os
139,lei,ESM2G Precipitation Flux,9/1/2015 12:24,GFDL_ESM2G,pr
140,lei,ESM2G Precipitation Flux,9/1/2015 12:24,ARGO_ARGO,ot
141,lei,ESM2G Precipitation Flux,9/1/2015 12:24,GFDL_ESM2G,pr
142,lei,ESM2G Precipitation Flux,9/1/2015 12:38,ARGO_ARGO,ot
143,lei,ESM2G Precipitation Flux,9/1/2015 12:38,GFDL_ESM2G,pr
144,lei,ESM2G Precipitation Flux,9/1/2015 12:46,GFDL_ESM2G,pr
145,lei,ESM2G Precipitation Flux,9/1/2015 12:48,GFDL_ESM2G,pr
146,lei,ESM2G Precipitation Flux,9/1/2015 12:52,GFDL_ESM2G,pr
147,admin,ESM2G Precipitation Flux,9/1/2015 12:53,GFDL_ESM2G,pr
148,admin,ESM2G Precipitation Flux,9/1/2015 12:53,GFDL_ESM2G,pr
149,admin,ESM2G Precipitation Flux,9/1/2015 12:53,GFDL_ESM2G,pr
150,admin,ESM2G Precipitation Flux,9/1/2015 12:53,GFDL_ESM2G,pr
151,admin,ESM2G Precipitation Flux,9/1/2015 12:54,GFDL_ESM2G,ta
152,admin,ESM2G Precipitation Flux,9/1/2015 12:54,GFDL_ESM2G,pr
153,lei,ESM2G Precipitation Flux,9/1/2015 12:55,GFDL_ESM2G,pr
154,lei,ESM2G Precipitation Flux,9/1/2015 12:55,GFDL_ESM2G,ts
155,lei,ESM2G Precipitation Flux,9/1/2015 12:55,GFDL_ESM2G,cli
156,lei,ESM2G Precipitation Flux,9/1/2015 12:55,GFDL_ESM2G,ts
157,admin,ESM2G Precipitation Flux,9/1/2015 12:55,GFDL_ESM2G,pr
158,btang,ESM2G Precipitation Flux,9/1/2015 13:01,ARGO_ARGO,ot
159,btang,ESM2G Precipitation Flux,9/1/2015 13:01,GFDL_ESM2G,pr
160,btang,ESM2G Precipitation Flux,9/1/2015 13:02,GFDL_ESM2G,pr
161,btang,ESM2G Precipitation Flux,9/1/2015 13:04,GFDL_ESM2G,pr
162,btang,ESM2G Precipitation Flux,9/1/2015 13:04,GFDL_ESM2G,clt
163,lei,ESM2G Precipitation Flux,9/1/2015 13:05,ARGO_ARGO,ot
164,lei,ESM2G Precipitation Flux,9/1/2015 13:05,GFDL_ESM2G,pr
165,admin,ESM2G Precipitation Flux,9/1/2015 13:08,GFDL_ESM2G,pr
166,jteixeira,ESM2G Precipitation Flux,9/1/2015 13:15,GFDL_ESM2G,pr
167,jteixeira,ESM2G Precipitation Flux,9/1/2015 13:16,GFDL_ESM2G,pr
168,lei,ESM2G Precipitation Flux,9/1/2015 13:24,GFDL_ESM2G,pr
169,lei,ESM2G Precipitation Flux,9/1/2015 13:25,GFDL_ESM2G,ta
170,lei,ESM2G Precipitation Flux,9/1/2015 13:25,GFDL_ESM2G,pr
171,admin,ESM2G Precipitation Flux,9/1/2015 13:25,GFDL_ESM2G,pr
172,lei,ESM2G Precipitation Flux,9/1/2015 13:36,GFDL_ESM2G,pr
173,lei,ESM2G Precipitation Flux,9/1/2015 13:36,GFDL_ESM2G,pr
174,lei,ESM2G Precipitation Flux,9/1/2015 13:36,GFDL_ESM2G,pr
175,lei,ESM2G Precipitation Flux,9/1/2015 13:36,GFDL_ESM2G,pr
176,lei,ESM2G Precipitation Flux,9/1/2015 13:37,GFDL_ESM2G,pr
177,lei,ESM2G Precipitation Flux,9/1/2015 13:37,GFDL_ESM2G,ta
178,jteixeira,ESM2G Precipitation Flux,9/1/2015 13:43,GFDL_ESM2G,clt
179,jteixeira,ESM2G Precipitation Flux,9/1/2015 13:43,GFDL_ESM2G,pr
180,jteixeira,ESM2G Precipitation Flux,9/1/2015 13:43,GFDL_ESM2G,clt
181,jteixeira,ESM2G Precipitation Flux,9/1/2015 13:43,GFDL_ESM2G,wap
182,btang,ESM2G Precipitation Flux,9/1/2015 13:45,GFDL_ESM2G,clt
183,btang,ESM2G Precipitation Flux,9/1/2015 13:45,GFDL_ESM2G,pr
184,btang,ESM2G Precipitation Flux,9/1/2015 13:45,GFDL_ESM2G,uas
185,jteixeira,ESM2G Precipitation Flux,9/1/2015 13:48,GFDL_ESM2G,pr
186,jteixeira,ESM2G Precipitation Flux,9/1/2015 13:48,GFDL_ESM2G,tos
187,fcannon,ESM2G Precipitation Flux,9/1/2015 14:18,GFDL_ESM2G,pr
188,fcannon,ESM2G Precipitation Flux,9/1/2015 14:18,NCAR_CAM5,pr
189,btang,ESM2G Precipitation Flux,9/1/2015 14:45,GFDL_ESM2G,pr
190,btang,ESM2G Precipitation Flux,9/1/2015 14:45,GFDL_ESM2G,sfcWind
191,btang,ESM2G Precipitation Flux,9/1/2015 14:52,GFDL_ESM2G,pr
192,btang,ESM2G Precipitation Flux,9/1/2015 14:52,GFDL_ESM2G,sfcWind
193,btang,ESM2G Precipitation Flux,9/1/2015 14:52,GFDL_ESM2G,sfcWind
194,btang,ESM2G Precipitation Flux,9/1/2015 14:52,GFDL_ESM2G,vas
195,admin,ESM2G Precipitation Flux,9/1/2015 14:56,GFDL_ESM2G,pr
196,ksauter,ESM2G Precipitation Flux,9/1/2015 15:20,GFDL_ESM2G,pr
197,jgristey,ESM2G Precipitation Flux,9/1/2015 15:24,GFDL_ESM2G,pr
198,caquilinger,ESM2G Precipitation Flux,9/1/2015 15:31,GFDL_ESM2G,pr
199,fcannon,ESM2G Precipitation Flux,9/1/2015 15:33,GFDL_ESM2G,pr
200,fpolverari,ESM2G Precipitation Flux,9/1/2015 15:37,GFDL_ESM2G,pr
201,emaroon,ESM2G Precipitation Flux,9/1/2015 15:46,GFDL_ESM2G,pr
202,emaroon,ESM2G Precipitation Flux,9/1/2015 15:46,GFDL_ESM2G,pr
203,emaroon,ESM2G Precipitation Flux,9/1/2015 15:46,GFDL_ESM2G,pr
204,emaroon,ESM2G Precipitation Flux,9/1/2015 15:46,GFDL_ESM2G,pr
205,mlinz,ESM2G Precipitation Flux,9/1/2015 16:04,GFDL_ESM2G,pr
206,fcannon,ESM2G Precipitation Flux,9/1/2015 16:15,GFDL_ESM2G,pr
207,fpolverari,ESM2G Precipitation Flux,9/1/2015 16:15,GFDL_ESM2G,pr
208,jnanteza,ESM2G Precipitation Flux,9/1/2015 16:17,GFDL_ESM2G,pr
209,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:19,GFDL_ESM2G,pr
210,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:19,NASA_TRMM,pr
211,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:19,CCCMA_CANAM4,pr
212,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:19,NASA_TRMM,pr
213,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:20,GFDL_ESM2G,pr
214,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:20,NASA_TRMM,pr
215,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:24,GFDL_ESM2G,pr
216,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:24,NASA_TRMM,pr
217,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:26,GFDL_ESM2G,pr
218,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:26,NASA_TRMM,pr
219,emaroon,ESM2G Precipitation Flux,9/1/2015 16:28,GFDL_ESM2G,pr
220,emaroon,ESM2G Precipitation Flux,9/1/2015 16:28,GFDL_ESM2G,tos
221,htseng,ESM2G Precipitation Flux,9/1/2015 16:30,GFDL_ESM2G,pr
222,nkille,ESM2G Precipitation Flux,9/1/2015 16:32,NASA_AIRS,tas
223,nkille,ESM2G Precipitation Flux,9/1/2015 16:32,NASA_MODIS,lai
224,nkille,ESM2G Precipitation Flux,9/1/2015 16:32,GFDL_ESM2G,pr
225,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:33,GFDL_ESM2G,pr
226,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:33,NASA_TRMM,pr
227,caquilinger,ESM2G Precipitation Flux,9/1/2015 16:40,GFDL_ESM2G,pr
228,mlinz,ESM2G Precipitation Flux,9/1/2015 16:57,NASA_TRMM,pr
229,mlinz,ESM2G Precipitation Flux,9/1/2015 16:57,GFDL_ESM2G,pr
230,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:59,UKMO_HADGEM2-A,pr
231,jbrodie,ESM2G Precipitation Flux,9/1/2015 16:59,GFDL_ESM2G,pr
232,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:00,GFDL_ESM2G,pr
233,mlinz,ESM2G Precipitation Flux,9/1/2015 17:01,GFDL_ESM2G,pr
234,mlinz,ESM2G Precipitation Flux,9/1/2015 17:01,NASA_AMSRE,tos
235,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:02,GFDL_ESM2G,pr
236,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:02,GFDL_ESM2G,pr
237,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:02,GFDL_ESM2G,pr
238,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:02,GFDL_ESM2G,pr
239,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:06,GFDL_ESM2G,pr
240,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:08,GFDL_ESM2G,pr
241,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:08,NCAR_CAM5,pr
242,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:09,GFDL_ESM2G,pr
243,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:12,GFDL_ESM2G,pr
244,ksauter,ESM2G Precipitation Flux,9/1/2015 17:14,GFDL_ESM2G,clt
245,ksauter,ESM2G Precipitation Flux,9/1/2015 17:14,GFDL_ESM2G,pr
246,ksauter,ESM2G Precipitation Flux,9/1/2015 17:14,GFDL_ESM2G,tos
247,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:14,GFDL_ESM2G,pr
248,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:14,NASA_TRMM,pr
249,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:15,GFDL_ESM2G,pr
250,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:18,GFDL_ESM2G,pr
251,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:18,NASA_TRMM,pr
252,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:18,GFDL_ESM2G,pr
253,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:18,GFDL_ESM2G,pr
254,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:18,NASA_TRMM,pr
255,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:18,GFDL_ESM2G,pr
256,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:19,GFDL_ESM2G,pr
257,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:19,GFDL_ESM2G,pr
258,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:19,GFDL_ESM2G,pr
259,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:19,GFDL_ESM2G,pr
260,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:20,GFDL_ESM2G,pr
261,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
262,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
263,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
264,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
265,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
266,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
267,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
268,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
269,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
270,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
271,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
272,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
273,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
274,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
275,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
276,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:21,GFDL_ESM2G,pr
277,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:22,GFDL_ESM2G,pr
278,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:22,GFDL_ESM2G,pr
279,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:22,GFDL_ESM2G,pr
280,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:22,GFDL_ESM2G,pr
281,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,GFDL_ESM2G,pr
282,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,NASA_TRMM,pr
283,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,GFDL_ESM2G,pr
284,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,GFDL_ESM2G,pr
285,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,NASA_TRMM,pr
286,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,GFDL_ESM2G,pr
287,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,NASA_TRMM,pr
288,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,GFDL_ESM2G,pr
289,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,GFDL_ESM2G,pr
290,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,NASA_TRMM,pr
291,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,GFDL_ESM2G,pr
292,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,NASA_TRMM,pr
293,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,GFDL_ESM2G,pr
294,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,GFDL_ESM2G,pr
295,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:24,NASA_TRMM,pr
296,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,NASA_TRMM,pr
297,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,NASA_MODIS,clt
298,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,NASA_TRMM,pr
299,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,GFDL_ESM2G,pr
300,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,GFDL_ESM2G,pr
301,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,GFDL_ESM2G,pr
302,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,GFDL_ESM2G,clt
303,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,NASA_TRMM,pr
304,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,NASA_TRMM,pr
305,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,NASA_MODIS,clt
306,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,NASA_TRMM,pr
307,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,GFDL_ESM2G,pr
308,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,GFDL_ESM2G,pr
309,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,GFDL_ESM2G,pr
310,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,GFDL_ESM2G,clt
311,jbrodie,ESM2G Precipitation Flux,9/1/2015 17:25,NASA_TRMM,pr
